first,last,birth,N
U,E,1864,0
U,E,1865,0
U,E,1866,0
U,E,1867,3
U,E,1868,0
U,E,1869,3
U,E,1870,2
U,E,1871,2
U,E,1872,9
U,E,1873,13
U,E,1874,11
U,E,1875,20
U,E,1876,24
U,E,1877,24
U,E,1878,37
U,E,1879,45
U,E,1880,42
U,E,1881,69
U,E,1882,57
U,E,1883,79
U,E,1884,98
U,E,1885,108
U,E,1886,154
U,E,1887,153
U,E,1888,173
U,E,1889,173
U,E,1890,212
U,E,1891,205
U,E,1892,206
U,E,1893,253
U,E,1894,290
U,E,1895,289
U,E,1896,279
U,E,1897,285
U,E,1898,284
U,E,1899,281
U,E,1900,348
U,E,1901,316
U,E,1902,364
U,E,1903,356
U,E,1904,359
U,E,1905,401
U,E,1906,387
U,E,1907,422
U,E,1908,408
U,E,1909,427
U,E,1910,462
U,E,1911,428
U,E,1912,434
U,E,1913,468
U,E,1914,407
U,E,1915,419
U,E,1916,445
U,E,1917,417
U,E,1918,455
U,E,1919,389
U,E,1920,393
U,E,1921,374
U,E,1922,341
U,E,1923,325
U,E,1924,333
U,E,1925,289
U,E,1926,283
U,E,1927,221
U,E,1928,195
U,E,1929,189
U,E,1930,153
U,E,1931,162
U,E,1932,133
U,E,1933,89
U,E,1934,103
U,E,1935,84
U,E,1936,78
U,E,1937,88
U,E,1938,65
U,E,1939,66
U,E,1940,61
U,E,1941,57
U,E,1942,41
U,E,1943,49
U,E,1944,43
U,E,1945,37
U,E,1946,41
U,E,1947,29
U,E,1948,36
U,E,1949,35
U,E,1950,24
U,E,1951,20
U,E,1952,35
U,E,1953,21
U,E,1954,19
U,E,1955,17
U,E,1956,17
U,E,1957,17
U,E,1958,20
U,E,1959,15
U,E,1960,18
U,E,1961,21
U,E,1962,13
U,E,1963,10
U,E,1964,6
U,E,1965,13
U,E,1966,8
U,E,1967,7
U,E,1968,3
U,E,1969,6
U,E,1970,6
U,E,1971,6
U,E,1972,5
U,E,1973,3
U,E,1974,4
U,E,1975,5
U,E,1976,4
U,E,1977,6
U,E,1978,3
U,E,1979,6
U,E,1980,2
U,E,1981,5
U,E,1982,1
U,E,1983,2
U,E,1984,2
U,E,1985,0
U,E,1986,1
U,E,1987,0
U,E,1988,6
U,E,1989,3
U,E,1990,3
U,E,1991,2
U,E,1992,1
U,E,1993,0
U,E,1994,1
U,E,1995,0
U,E,1996,2
U,E,1997,0
U,E,1998,2
U,E,1999,4
U,E,2000,1
U,E,2001,1
U,E,2002,4
U,E,2003,0
U,E,2004,2
U,E,2005,2
U,E,2006,1
U,E,2007,1
U,E,2008,1
U,E,2009,1
U,E,2010,0
U,E,2011,1
U,F,1800,0
U,F,1801,0
U,F,1802,0
U,F,1803,0
U,F,1804,0
U,F,1805,0
U,F,1806,0
U,F,1807,0
U,F,1808,0
U,F,1809,0
U,F,1810,0
U,F,1811,0
U,F,1812,0
U,F,1813,0
U,F,1814,0
U,F,1815,0
U,F,1816,0
U,F,1817,0
U,F,1818,0
U,F,1819,0
U,F,1820,0
U,F,1821,0
U,F,1822,0
U,F,1823,0
U,F,1824,0
U,F,1825,0
U,F,1826,0
U,F,1827,0
U,F,1828,0
U,F,1829,0
U,F,1830,0
U,F,1831,0
U,F,1832,0
U,F,1833,0
U,F,1834,0
U,F,1835,0
U,F,1836,0
U,F,1837,0
U,F,1838,0
U,F,1839,0
U,F,1840,0
U,F,1841,0
U,F,1842,0
U,F,1843,0
U,F,1844,0
U,F,1845,0
U,F,1846,0
U,F,1847,0
U,F,1848,0
U,F,1849,0
U,F,1850,0
U,F,1851,0
U,F,1852,0
U,F,1853,0
U,F,1854,0
U,F,1855,0
U,F,1856,0
U,F,1857,0
U,F,1858,0
U,F,1859,0
U,F,1860,0
U,F,1861,0
U,F,1862,0
U,F,1863,0
U,F,1864,0
U,F,1865,0
U,F,1866,0
U,F,1867,0
U,F,1868,0
U,F,1869,0
U,F,1870,0
U,F,1871,3
U,F,1872,8
U,F,1873,8
U,F,1874,13
U,F,1875,15
U,F,1876,16
U,F,1877,14
U,F,1878,36
U,F,1879,27
U,F,1880,20
U,F,1881,46
U,F,1882,53
U,F,1883,55
U,F,1884,54
U,F,1885,48
U,F,1886,102
U,F,1887,71
U,F,1888,114
U,F,1889,99
U,F,1890,101
U,F,1891,138
U,F,1892,155
U,F,1893,142
U,F,1894,142
U,F,1895,146
U,F,1896,140
U,F,1897,158
U,F,1898,174
U,F,1899,147
U,F,1900,159
U,F,1901,181
U,F,1902,188
U,F,1903,193
U,F,1904,230
U,F,1905,202
U,F,1906,222
U,F,1907,216
U,F,1908,202
U,F,1909,205
U,F,1910,255
U,F,1911,225
U,F,1912,232
U,F,1913,229
U,F,1914,230
U,F,1915,226
U,F,1916,194
U,F,1917,236
U,F,1918,218
U,F,1919,199
U,F,1920,202
U,F,1921,197
U,F,1922,161
U,F,1923,163
U,F,1924,145
U,F,1925,131
U,F,1926,130
U,F,1927,113
U,F,1928,105
U,F,1929,119
U,F,1930,102
U,F,1931,70
U,F,1932,65
U,F,1933,57
U,F,1934,67
U,F,1935,39
U,F,1936,35
U,F,1937,42
U,F,1938,45
U,F,1939,32
U,F,1940,24
U,F,1941,20
U,F,1942,27
U,F,1943,28
U,F,1944,28
U,F,1945,20
U,F,1946,25
U,F,1947,23
U,F,1948,24
U,F,1949,13
U,F,1950,26
U,F,1951,18
U,F,1952,19
U,F,1953,20
U,F,1954,11
U,F,1955,15
U,F,1956,10
U,F,1957,11
U,F,1958,9
U,F,1959,8
U,F,1960,9
U,F,1961,6
U,F,1962,2
U,F,1963,3
U,F,1964,5
U,F,1965,5
U,F,1966,3
U,F,1967,4
U,F,1968,0
U,F,1969,1
U,F,1970,2
U,F,1971,3
U,F,1972,1
U,F,1973,0
U,F,1974,4
U,F,1975,1
U,F,1976,1
U,F,1977,0
U,F,1978,1
U,F,1979,0
U,F,1980,0
U,F,1981,2
U,F,1982,1
U,F,1983,2
U,F,1984,2
U,F,1985,1
U,F,1986,1
U,F,1987,1
U,F,1988,0
U,F,1989,0
U,F,1990,0
U,F,1991,0
U,F,1992,1
U,F,1993,0
U,F,1994,0
U,F,1995,0
U,F,1996,0
U,F,1997,0
U,F,1998,0
U,F,1999,1
U,F,2000,0
U,F,2001,1
U,F,2002,0
U,F,2003,1
U,F,2004,2
U,F,2005,0
U,F,2006,0
U,F,2007,0
U,F,2008,1
U,F,2009,0
U,F,2010,0
U,F,2011,0
U,G,1800,0
U,G,1801,0
U,G,1802,0
U,G,1803,0
U,G,1804,0
U,G,1805,0
U,G,1806,0
U,G,1807,0
U,G,1808,0
U,G,1809,0
U,G,1810,0
U,G,1811,0
U,G,1812,0
U,G,1813,0
U,G,1814,0
U,G,1815,0
U,G,1816,0
U,G,1817,0
U,G,1818,0
U,G,1819,0
U,G,1820,0
U,G,1821,0
U,G,1822,0
U,G,1823,0
U,G,1824,0
U,G,1825,0
U,G,1826,0
U,G,1827,0
U,G,1828,0
U,G,1829,0
U,G,1830,0
U,G,1831,0
U,G,1832,0
U,G,1833,0
U,G,1834,0
U,G,1835,0
U,G,1836,0
U,G,1837,0
U,G,1838,0
U,G,1839,0
U,G,1840,0
U,G,1841,0
U,G,1842,0
U,G,1843,0
U,G,1844,0
U,G,1845,0
U,G,1846,0
U,G,1847,0
U,G,1848,1
U,G,1849,0
U,G,1850,0
U,G,1851,0
U,G,1852,0
U,G,1853,0
U,G,1854,0
U,G,1855,0
U,G,1856,0
U,G,1857,0
U,G,1858,0
U,G,1859,0
U,G,1860,0
U,G,1861,0
U,G,1862,0
U,G,1863,0
U,G,1864,0
U,G,1865,0
U,G,1866,0
U,G,1867,0
U,G,1868,1
U,G,1869,1
U,G,1870,1
U,G,1871,3
U,G,1872,3
U,G,1873,3
U,G,1874,4
U,G,1875,2
U,G,1876,11
U,G,1877,12
U,G,1878,18
U,G,1879,26
U,G,1880,34
U,G,1881,30
U,G,1882,42
U,G,1883,41
U,G,1884,54
U,G,1885,56
U,G,1886,58
U,G,1887,87
U,G,1888,87
U,G,1889,99
U,G,1890,79
U,G,1891,101
U,G,1892,104
U,G,1893,109
U,G,1894,105
U,G,1895,123
U,G,1896,144
U,G,1897,138
U,G,1898,141
U,G,1899,141
U,G,1900,165
U,G,1901,165
U,G,1902,143
U,G,1903,180
U,G,1904,170
U,G,1905,176
U,G,1906,188
U,G,1907,186
U,G,1908,224
U,G,1909,212
U,G,1910,190
U,G,1911,196
U,G,1912,220
U,G,1913,207
U,G,1914,210
U,G,1915,207
U,G,1916,210
U,G,1917,209
U,G,1918,189
U,G,1919,204
U,G,1920,183
U,G,1921,195
U,G,1922,188
U,G,1923,160
U,G,1924,162
U,G,1925,175
U,G,1926,158
U,G,1927,138
U,G,1928,130
U,G,1929,107
U,G,1930,110
U,G,1931,93
U,G,1932,79
U,G,1933,63
U,G,1934,65
U,G,1935,58
U,G,1936,80
U,G,1937,53
U,G,1938,52
U,G,1939,56
U,G,1940,62
U,G,1941,57
U,G,1942,59
U,G,1943,51
U,G,1944,48
U,G,1945,32
U,G,1946,42
U,G,1947,38
U,G,1948,39
U,G,1949,31
U,G,1950,48
U,G,1951,44
U,G,1952,32
U,G,1953,45
U,G,1954,32
U,G,1955,25
U,G,1956,17
U,G,1957,21
U,G,1958,20
U,G,1959,14
U,G,1960,18
U,G,1961,17
U,G,1962,12
U,G,1963,13
U,G,1964,11
U,G,1965,10
U,G,1966,5
U,G,1967,3
U,G,1968,4
U,G,1969,7
U,G,1970,2
U,G,1971,3
U,G,1972,3
U,G,1973,5
U,G,1974,4
U,G,1975,2
U,G,1976,3
U,G,1977,5
U,G,1978,2
U,G,1979,2
U,G,1980,3
U,G,1981,1
U,G,1982,0
U,G,1983,1
U,G,1984,1
U,G,1985,1
U,G,1986,0
U,G,1987,1
U,G,1988,0
U,G,1989,0
U,G,1990,1
U,G,1991,0
U,G,1992,1
U,G,1993,1
U,G,1994,1
U,G,1995,0
U,G,1996,0
U,G,1997,0
U,G,1998,0
U,G,1999,0
U,G,2000,0
U,G,2001,1
U,G,2002,0
U,G,2003,1
U,G,2004,2
U,G,2005,0
U,G,2006,1
U,G,2007,1
U,G,2008,0
U,G,2009,0
U,G,2010,0
U,G,2011,0
U,H,1800,0
U,H,1801,0
U,H,1802,0
U,H,1803,0
U,H,1804,0
U,H,1805,0
U,H,1806,0
U,H,1807,0
U,H,1808,0
U,H,1809,0
U,H,1810,0
U,H,1811,0
U,H,1812,0
U,H,1813,0
U,H,1814,0
U,H,1815,0
U,H,1816,0
U,H,1817,0
U,H,1818,0
U,H,1819,0
U,H,1820,0
U,H,1821,0
U,H,1822,0
U,H,1823,0
U,H,1824,0
U,H,1825,0
U,H,1826,0
U,H,1827,0
U,H,1828,0
U,H,1829,0
U,H,1830,0
U,H,1831,0
U,H,1832,0
U,H,1833,0
U,H,1834,0
U,H,1835,0
U,H,1836,0
U,H,1837,0
U,H,1838,0
U,H,1839,0
U,H,1840,0
U,H,1841,0
U,H,1842,0
U,H,1843,0
U,H,1844,0
U,H,1845,0
U,H,1846,0
U,H,1847,0
U,H,1848,0
U,H,1849,0
U,H,1850,0
U,H,1851,0
U,H,1852,0
U,H,1853,0
U,H,1854,0
U,H,1855,0
U,H,1856,0
U,H,1857,0
U,H,1858,0
U,H,1859,0
U,H,1860,0
U,H,1861,0
U,H,1862,0
U,H,1863,0
U,H,1864,0
U,H,1865,0
U,H,1866,0
U,H,1867,1
U,H,1868,1
U,H,1869,2
U,H,1870,0
U,H,1871,4
U,H,1872,5
U,H,1873,5
U,H,1874,12
U,H,1875,10
U,H,1876,14
U,H,1877,14
U,H,1878,23
U,H,1879,23
U,H,1880,42
U,H,1881,29
U,H,1882,58
U,H,1883,44
U,H,1884,54
U,H,1885,61
U,H,1886,68
U,H,1887,86
U,H,1888,101
U,H,1889,102
U,H,1890,125
U,H,1891,151
U,H,1892,145
U,H,1893,177
U,H,1894,172
U,H,1895,166
U,H,1896,182
U,H,1897,194
U,H,1898,203
U,H,1899,185
U,H,1900,225
U,H,1901,206
U,H,1902,252
U,H,1903,245
U,H,1904,269
U,H,1905,269
U,H,1906,280
U,H,1907,278
U,H,1908,279
U,H,1909,322
U,H,1910,299
U,H,1911,303
U,H,1912,310
U,H,1913,298
U,H,1914,324
U,H,1915,299
U,H,1916,265
U,H,1917,278
U,H,1918,257
U,H,1919,283
U,H,1920,278
U,H,1921,262
U,H,1922,246
U,H,1923,205
U,H,1924,210
U,H,1925,200
U,H,1926,175
U,H,1927,132
U,H,1928,149
U,H,1929,118
U,H,1930,95
U,H,1931,100
U,H,1932,80
U,H,1933,70
U,H,1934,69
U,H,1935,57
U,H,1936,39
U,H,1937,41
U,H,1938,33
U,H,1939,36
U,H,1940,27
U,H,1941,22
U,H,1942,29
U,H,1943,30
U,H,1944,24
U,H,1945,30
U,H,1946,26
U,H,1947,23
U,H,1948,20
U,H,1949,15
U,H,1950,14
U,H,1951,17
U,H,1952,11
U,H,1953,9
U,H,1954,5
U,H,1955,12
U,H,1956,12
U,H,1957,10
U,H,1958,5
U,H,1959,4
U,H,1960,3
U,H,1961,3
U,H,1962,5
U,H,1963,5
U,H,1964,3
U,H,1965,4
U,H,1966,2
U,H,1967,5
U,H,1968,3
U,H,1969,2
U,H,1970,2
U,H,1971,3
U,H,1972,1
U,H,1973,0
U,H,1974,4
U,H,1975,3
U,H,1976,0
U,H,1977,2
U,H,1978,1
U,H,1979,0
U,H,1980,0
U,H,1981,1
U,H,1982,0
U,H,1983,2
U,H,1984,2
U,H,1985,2
U,H,1986,0
U,H,1987,4
U,H,1988,1
U,H,1989,0
U,H,1990,0
U,H,1991,1
U,H,1992,1
U,H,1993,0
U,H,1994,2
U,H,1995,0
U,H,1996,0
U,H,1997,0
U,H,1998,0
U,H,1999,0
U,H,2000,3
U,H,2001,0
U,H,2002,2
U,H,2003,2
U,H,2004,1
U,H,2005,0
U,H,2006,0
U,H,2007,1
U,H,2008,0
U,H,2009,0
U,H,2010,0
U,H,2011,1
U,I,1800,0
U,I,1801,0
U,I,1802,0
U,I,1803,0
U,I,1804,0
U,I,1805,0
U,I,1806,0
U,I,1807,0
U,I,1808,0
U,I,1809,0
U,I,1810,0
U,I,1811,0
U,I,1812,0
U,I,1813,0
U,I,1814,0
U,I,1815,0
U,I,1816,0
U,I,1817,0
U,I,1818,0
U,I,1819,0
U,I,1820,0
U,I,1821,0
U,I,1822,0
U,I,1823,0
U,I,1824,0
U,I,1825,0
U,I,1826,0
U,I,1827,0
U,I,1828,0
U,I,1829,0
U,I,1830,0
U,I,1831,0
U,I,1832,0
U,I,1833,0
U,I,1834,0
U,I,1835,0
U,I,1836,0
U,I,1837,0
U,I,1838,0
U,I,1839,0
U,I,1840,0
U,I,1841,0
U,I,1842,0
U,I,1843,0
U,I,1844,0
U,I,1845,0
U,I,1846,0
U,I,1847,0
U,I,1848,0
U,I,1849,0
U,I,1850,0
U,I,1851,0
U,I,1852,0
U,I,1853,0
U,I,1854,0
U,I,1855,0
U,I,1856,0
U,I,1857,0
U,I,1858,0
U,I,1859,0
U,I,1860,1
U,I,1861,0
U,I,1862,0
U,I,1863,0
U,I,1864,0
U,I,1865,0
U,I,1866,0
U,I,1867,0
U,I,1868,1
U,I,1869,0
U,I,1870,2
U,I,1871,2
U,I,1872,0
U,I,1873,2
U,I,1874,1
U,I,1875,4
U,I,1876,5
U,I,1877,4
U,I,1878,7
U,I,1879,13
U,I,1880,11
U,I,1881,12
U,I,1882,16
U,I,1883,12
U,I,1884,24
U,I,1885,26
U,I,1886,28
U,I,1887,31
U,I,1888,27
U,I,1889,29
U,I,1890,38
U,I,1891,46
U,I,1892,50
U,I,1893,42
U,I,1894,36
U,I,1895,48
U,I,1896,50
U,I,1897,53
U,I,1898,47
U,I,1899,48
U,I,1900,61
U,I,1901,59
U,I,1902,68
U,I,1903,66
U,I,1904,73
U,I,1905,94
U,I,1906,91
U,I,1907,90
U,I,1908,73
U,I,1909,71
U,I,1910,82
U,I,1911,85
U,I,1912,77
U,I,1913,71
U,I,1914,73
U,I,1915,91
U,I,1916,67
U,I,1917,71
U,I,1918,72
U,I,1919,76
U,I,1920,75
U,I,1921,61
U,I,1922,66
U,I,1923,50
U,I,1924,66
U,I,1925,48
U,I,1926,36
U,I,1927,44
U,I,1928,34
U,I,1929,29
U,I,1930,38
U,I,1931,24
U,I,1932,22
U,I,1933,22
U,I,1934,19
U,I,1935,12
U,I,1936,13
U,I,1937,9
U,I,1938,17
U,I,1939,12
U,I,1940,2
U,I,1941,10
U,I,1942,4
U,I,1943,7
U,I,1944,5
U,I,1945,5
U,I,1946,9
U,I,1947,8
U,I,1948,3
U,I,1949,7
U,I,1950,7
U,I,1951,3
U,I,1952,5
U,I,1953,7
U,I,1954,5
U,I,1955,6
U,I,1956,1
U,I,1957,2
U,I,1958,2
U,I,1959,6
U,I,1960,2
U,I,1961,4
U,I,1962,3
U,I,1963,2
U,I,1964,3
U,I,1965,0
U,I,1966,0
U,I,1967,1
U,I,1968,3
U,I,1969,0
U,I,1970,1
U,I,1971,1
U,I,1972,1
U,I,1973,2
U,I,1974,3
U,I,1975,0
U,I,1976,0
U,I,1977,0
U,I,1978,2
U,I,1979,1
U,I,1980,1
U,I,1981,0
U,I,1982,1
U,I,1983,0
U,I,1984,1
U,I,1985,1
U,I,1986,0
U,I,1987,0
U,I,1988,0
U,I,1989,0
U,I,1990,1
U,I,1991,0
U,I,1992,1
U,I,1993,0
U,I,1994,0
U,I,1995,0
U,I,1996,0
U,I,1997,1
U,I,1998,1
U,I,1999,3
U,I,2000,0
U,I,2001,1
U,I,2002,0
U,I,2003,0
U,I,2004,0
U,I,2005,1
U,I,2006,0
U,I,2007,0
U,I,2008,1
U,I,2009,0
U,I,2010,1
U,I,2011,0
U,J,1800,0
U,J,1801,0
U,J,1802,1
U,J,1803,0
U,J,1804,0
U,J,1805,0
U,J,1806,0
U,J,1807,0
U,J,1808,0
U,J,1809,0
U,J,1810,0
U,J,1811,0
U,J,1812,0
U,J,1813,0
U,J,1814,0
U,J,1815,0
U,J,1816,0
U,J,1817,0
U,J,1818,0
U,J,1819,0
U,J,1820,0
U,J,1821,0
U,J,1822,0
U,J,1823,0
U,J,1824,0
U,J,1825,0
U,J,1826,0
U,J,1827,0
U,J,1828,0
U,J,1829,1
U,J,1830,0
U,J,1831,0
U,J,1832,0
U,J,1833,0
U,J,1834,0
U,J,1835,0
U,J,1836,0
U,J,1837,0
U,J,1838,0
U,J,1839,0
U,J,1840,0
U,J,1841,0
U,J,1842,0
U,J,1843,0
U,J,1844,0
U,J,1845,0
U,J,1846,0
U,J,1847,0
U,J,1848,0
U,J,1849,0
U,J,1850,0
U,J,1851,0
U,J,1852,0
U,J,1853,0
U,J,1854,0
U,J,1855,0
U,J,1856,0
U,J,1857,0
U,J,1858,0
U,J,1859,0
U,J,1860,0
U,J,1861,0
U,J,1862,0
U,J,1863,0
U,J,1864,0
U,J,1865,1
U,J,1866,0
U,J,1867,2
U,J,1868,1
U,J,1869,1
U,J,1870,6
U,J,1871,5
U,J,1872,9
U,J,1873,15
U,J,1874,18
U,J,1875,14
U,J,1876,30
U,J,1877,28
U,J,1878,51
U,J,1879,56
U,J,1880,75
U,J,1881,78
U,J,1882,88
U,J,1883,111
U,J,1884,143
U,J,1885,151
U,J,1886,170
U,J,1887,163
U,J,1888,203
U,J,1889,185
U,J,1890,206
U,J,1891,226
U,J,1892,243
U,J,1893,289
U,J,1894,279
U,J,1895,285
U,J,1896,277
U,J,1897,244
U,J,1898,324
U,J,1899,251
U,J,1900,316
U,J,1901,273
U,J,1902,297
U,J,1903,358
U,J,1904,363
U,J,1905,356
U,J,1906,410
U,J,1907,430
U,J,1908,418
U,J,1909,414
U,J,1910,463
U,J,1911,463
U,J,1912,450
U,J,1913,484
U,J,1914,476
U,J,1915,458
U,J,1916,488
U,J,1917,511
U,J,1918,482
U,J,1919,514
U,J,1920,481
U,J,1921,457
U,J,1922,464
U,J,1923,433
U,J,1924,434
U,J,1925,421
U,J,1926,351
U,J,1927,369
U,J,1928,308
U,J,1929,335
U,J,1930,325
U,J,1931,287
U,J,1932,279
U,J,1933,243
U,J,1934,245
U,J,1935,226
U,J,1936,195
U,J,1937,190
U,J,1938,190
U,J,1939,171
U,J,1940,166
U,J,1941,193
U,J,1942,168
U,J,1943,170
U,J,1944,157
U,J,1945,143
U,J,1946,158
U,J,1947,145
U,J,1948,114
U,J,1949,129
U,J,1950,100
U,J,1951,99
U,J,1952,91
U,J,1953,96
U,J,1954,82
U,J,1955,88
U,J,1956,73
U,J,1957,78
U,J,1958,77
U,J,1959,62
U,J,1960,51
U,J,1961,52
U,J,1962,57
U,J,1963,32
U,J,1964,38
U,J,1965,38
U,J,1966,35
U,J,1967,25
U,J,1968,24
U,J,1969,19
U,J,1970,18
U,J,1971,25
U,J,1972,20
U,J,1973,19
U,J,1974,15
U,J,1975,22
U,J,1976,21
U,J,1977,27
U,J,1978,20
U,J,1979,20
U,J,1980,17
U,J,1981,20
U,J,1982,10
U,J,1983,22
U,J,1984,16
U,J,1985,15
U,J,1986,9
U,J,1987,4
U,J,1988,8
U,J,1989,13
U,J,1990,7
U,J,1991,3
U,J,1992,4
U,J,1993,3
U,J,1994,4
U,J,1995,3
U,J,1996,2
U,J,1997,8
U,J,1998,5
U,J,1999,6
U,J,2000,6
U,J,2001,2
U,J,2002,2
U,J,2003,4
U,J,2004,1
U,J,2005,0
U,J,2006,2
U,J,2007,3
U,J,2008,0
U,J,2009,1
U,J,2010,1
U,J,2011,0
U,K,1800,0
U,K,1801,0
U,K,1802,0
U,K,1803,0
U,K,1804,0
U,K,1805,0
U,K,1806,0
U,K,1807,0
U,K,1808,0
U,K,1809,0
U,K,1810,0
U,K,1811,0
U,K,1812,0
U,K,1813,0
U,K,1814,0
U,K,1815,0
U,K,1816,0
U,K,1817,0
U,K,1818,0
U,K,1819,0
U,K,1820,0
U,K,1821,0
U,K,1822,0
U,K,1823,0
U,K,1824,0
U,K,1825,0
U,K,1826,0
U,K,1827,0
U,K,1828,0
U,K,1829,0
U,K,1830,0
U,K,1831,0
U,K,1832,0
U,K,1833,0
U,K,1834,0
U,K,1835,0
U,K,1836,0
U,K,1837,0
U,K,1838,0
U,K,1839,0
U,K,1840,0
U,K,1841,0
U,K,1842,0
U,K,1843,0
U,K,1844,0
U,K,1845,0
U,K,1846,0
U,K,1847,0
U,K,1848,0
U,K,1849,0
U,K,1850,0
U,K,1851,0
U,K,1852,0
U,K,1853,0
U,K,1854,0
U,K,1855,0
U,K,1856,0
U,K,1857,0
U,K,1858,0
U,K,1859,0
U,K,1860,0
U,K,1861,0
U,K,1862,0
U,K,1863,0
U,K,1864,0
U,K,1865,0
U,K,1866,0
U,K,1867,0
U,K,1868,0
U,K,1869,0
U,K,1870,2
U,K,1871,1
U,K,1872,4
U,K,1873,0
U,K,1874,0
U,K,1875,3
U,K,1876,4
U,K,1877,8
U,K,1878,5
U,K,1879,9
U,K,1880,8
U,K,1881,12
U,K,1882,13
U,K,1883,14
U,K,1884,25
U,K,1885,24
U,K,1886,30
U,K,1887,29
U,K,1888,27
U,K,1889,29
U,K,1890,42
U,K,1891,32
U,K,1892,35
U,K,1893,42
U,K,1894,42
U,K,1895,49
U,K,1896,50
U,K,1897,46
U,K,1898,36
U,K,1899,37
U,K,1900,52
U,K,1901,41
U,K,1902,62
U,K,1903,62
U,K,1904,53
U,K,1905,53
U,K,1906,66
U,K,1907,48
U,K,1908,58
U,K,1909,62
U,K,1910,55
U,K,1911,58
U,K,1912,67
U,K,1913,63
U,K,1914,70
U,K,1915,58
U,K,1916,64
U,K,1917,66
U,K,1918,65
U,K,1919,54
U,K,1920,68
U,K,1921,64
U,K,1922,72
U,K,1923,69
U,K,1924,61
U,K,1925,51
U,K,1926,52
U,K,1927,35
U,K,1928,44
U,K,1929,46
U,K,1930,32
U,K,1931,25
U,K,1932,24
U,K,1933,33
U,K,1934,26
U,K,1935,24
U,K,1936,36
U,K,1937,25
U,K,1938,23
U,K,1939,23
U,K,1940,23
U,K,1941,26
U,K,1942,24
U,K,1943,33
U,K,1944,26
U,K,1945,25
U,K,1946,37
U,K,1947,19
U,K,1948,33
U,K,1949,20
U,K,1950,21
U,K,1951,23
U,K,1952,27
U,K,1953,23
U,K,1954,23
U,K,1955,18
U,K,1956,20
U,K,1957,25
U,K,1958,25
U,K,1959,32
U,K,1960,22
U,K,1961,21
U,K,1962,12
U,K,1963,12
U,K,1964,16
U,K,1965,12
U,K,1966,17
U,K,1967,10
U,K,1968,4
U,K,1969,11
U,K,1970,9
U,K,1971,3
U,K,1972,10
U,K,1973,8
U,K,1974,7
U,K,1975,4
U,K,1976,1
U,K,1977,6
U,K,1978,6
U,K,1979,6
U,K,1980,4
U,K,1981,7
U,K,1982,4
U,K,1983,11
U,K,1984,2
U,K,1985,6
U,K,1986,2
U,K,1987,3
U,K,1988,4
U,K,1989,1
U,K,1990,2
U,K,1991,3
U,K,1992,4
U,K,1993,4
U,K,1994,3
U,K,1995,3
U,K,1996,1
U,K,1997,0
U,K,1998,0
U,K,1999,1
U,K,2000,1
U,K,2001,1
U,K,2002,1
U,K,2003,2
U,K,2004,3
U,K,2005,2
U,K,2006,1
U,K,2007,2
U,K,2008,0
U,K,2009,1
U,K,2010,0
U,K,2011,0
U,L,1800,0
U,L,1801,0
U,L,1802,0
U,L,1803,0
U,L,1804,0
U,L,1805,0
U,L,1806,0
U,L,1807,0
U,L,1808,0
U,L,1809,0
U,L,1810,0
U,L,1811,0
U,L,1812,0
U,L,1813,0
U,L,1814,0
U,L,1815,0
U,L,1816,0
U,L,1817,0
U,L,1818,0
U,L,1819,0
U,L,1820,0
U,L,1821,0
U,L,1822,0
U,L,1823,0
U,L,1824,0
U,L,1825,0
U,L,1826,0
U,L,1827,0
U,L,1828,0
U,L,1829,0
U,L,1830,0
U,L,1831,0
U,L,1832,0
U,L,1833,0
U,L,1834,0
U,L,1835,0
U,L,1836,0
U,L,1837,0
U,L,1838,0
U,L,1839,0
U,L,1840,0
U,L,1841,0
U,L,1842,0
U,L,1843,0
U,L,1844,0
U,L,1845,0
U,L,1846,0
U,L,1847,0
U,L,1848,0
U,L,1849,0
U,L,1850,0
U,L,1851,0
U,L,1852,0
U,L,1853,0
U,L,1854,0
U,L,1855,0
U,L,1856,0
U,L,1857,0
U,L,1858,0
U,L,1859,0
U,L,1860,0
U,L,1861,0
U,L,1862,0
U,L,1863,0
U,L,1864,0
U,L,1865,0
U,L,1866,0
U,L,1867,0
U,L,1868,1
U,L,1869,5
U,L,1870,1
U,L,1871,2
U,L,1872,6
U,L,1873,7
U,L,1874,6
U,L,1875,15
U,L,1876,19
U,L,1877,24
U,L,1878,30
U,L,1879,30
U,L,1880,43
U,L,1881,48
U,L,1882,52
U,L,1883,63
U,L,1884,80
U,L,1885,79
U,L,1886,111
U,L,1887,104
U,L,1888,108
U,L,1889,120
U,L,1890,138
U,L,1891,140
U,L,1892,156
U,L,1893,177
U,L,1894,171
U,L,1895,203
U,L,1896,176
U,L,1897,169
U,L,1898,182
U,L,1899,214
U,L,1900,209
U,L,1901,195
U,L,1902,225
U,L,1903,231
U,L,1904,254
U,L,1905,257
U,L,1906,251
U,L,1907,294
U,L,1908,261
U,L,1909,301
U,L,1910,288
U,L,1911,319
U,L,1912,306
U,L,1913,316
U,L,1914,309
U,L,1915,303
U,L,1916,287
U,L,1917,282
U,L,1918,299
U,L,1919,297
U,L,1920,251
U,L,1921,266
U,L,1922,251
U,L,1923,232
U,L,1924,243
U,L,1925,198
U,L,1926,190
U,L,1927,196
U,L,1928,180
U,L,1929,146
U,L,1930,132
U,L,1931,89
U,L,1932,94
U,L,1933,87
